Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
18775157,GRE Reading Comprehension & Essays (Manhattan Prep GRE Strategy Guides),Manhattan Prep,"Prep, Manhattan",,"=""1937707881""","=""9781937707880""",3,3.68,Manhattan Prep Publishing,Paperback,336,2014,2012,2016/03/19,2016/03/19,,,read,,,,1,0
18775598,GRE Text Completion & Sentence Equivalence (Manhattan Prep GRE Strategy Guides),Manhattan Prep,"Prep, Manhattan",,"=""193770789X""","=""9781937707897""",1,3.81,Manhattan Prep Publishing,Paperback,300,2014,2011,2016/03/17,2016/03/17,,,read,,,,1,0
138395,"The Walking Dead, Vol. 6: This Sorrowful Life",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Cliff Rathburn","=""1582406847""","=""9781582406848""",4,4.30,Image Comics,Paperback,136,2007,2007,2016/03/13,2016/03/13,,,read,,,,1,0
18775202,"Fractions, Decimals, & Percents GRE Strategy Guide",Manhattan Prep,"Prep, Manhattan",,"=""1937707849""","=""9781937707842""",3,4.05,Manhattan Prep Publishing,Paperback,204,2014,2012,2016/03/13,2016/03/13,,,read,,,,1,0
30065,"The Walking Dead, Vol. 5: The Best Defense",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Cliff Rathburn","=""158240612X""","=""9781582406121""",3,4.27,Skybound Entertainment,Paperback,136,2009,2006,2016/03/13,2016/03/13,,,read,,,,1,0
138397,"The Walking Dead, Vol. 4: The Heart's Desire",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Cliff Rathburn","=""1582405301""","=""9781582405308""",4,4.20,Image Comics,Paperback,136,2005,2005,2016/03/13,2016/03/13,,,read,,,,1,0
30069,"The Walking Dead, Vol. 3: Safety Behind Bars",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Cliff Rathburn","=""1582404879""","=""9781582404875""",4,4.29,Image Comics,Comics,136,2005,2005,2016/03/13,2016/03/13,,,read,,,,1,0
138396,"The Walking Dead, Vol. 2: Miles Behind Us",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Cliff Rathburn","=""1582404135""","=""9781582404134""",3,4.23,Image Comics,Comics,136,2004,2004,2016/03/12,2016/03/12,,,read,,,,1,0
18775187,Algebra GRE Strategy Guide,Manhattan Prep,"Prep, Manhattan",,"=""1937707830""","=""9781937707835""",4,4.23,Manhattan Prep Publishing,Paperback,184,2014,2011,2016/03/12,2016/03/12,,,read,,,,1,0
25472050,Kaplan Gre Premier 2016: With 6 Practice Tests,Kaplan Test Prep,"Prep, Kaplan Test",,"=""1625231326""","=""9781625231321""",2,3.89,Kaplan Publishing,Paperback,600,2015,2015,2016/03/10,2016/03/10,,,read,,,,1,0
13335037,"Divergent (Divergent, #1)",Veronica Roth,"Roth, Veronica",,"=""0062024035""","=""9780062024039""",4,4.14,Katherine Tegen Books,Paperback,487,2012,2011,2016/02/24,2016/02/24,,,read,,,,1,0
22904531,"Revisiting Prussia's Wars against Napoleon: History, Culture, and Memory",Karen Hagemann,"Hagemann, Karen",Pamela Selwyn,"=""0521152305""","=""9780521152303""",4,4.25,Cambridge University Press,Paperback,497,2015,2014,2016/02/19,2016/02/19,,,read,,,,1,0
55399,"Gardens of the Moon (Malazan Book of the Fallen, #1)",Steven Erikson,"Erikson, Steven",,"=""0765348780""","=""9780765348784""",4,3.92,Tor Books,Mass Market Paperback,666,2005,1999,2016/02/07,2016/02/07,,,read,,,,1,0
1501665,"Dark Wraith of Shannara (The Original Shannara Trilogy, #3.5)",Terry Brooks,"Brooks, Terry",,"=""0345494628""","=""9780345494627""",3,3.87,Del Rey,Paperback,208,2008,2008,2016/01/27,2016/01/27,,,read,,,,1,0
7043038,"Indomitable (The Original Shannara Trilogy, #3.25)",Terry Brooks,"Brooks, Terry",,"=""0345471105""","=""9780345471109""",4,3.86,Del Rey,ebook,96,2003,2003,2016/01/27,2016/01/27,,,read,,,,1,0
15567,"The Wishsong of Shannara (The Original Shannara Trilogy, #3)",Terry Brooks,"Brooks, Terry",,"=""1857231325""","=""9781857231328""",5,3.98,Orbit,Paperback,512,1999,1985,2016/01/26,2016/01/26,,,read,,,,1,0
12505656,Labor Economics,George J. Borjas,"Borjas, George J.",,"=""0073523208""","=""9780073523200""",3,3.47,McGraw-Hill Education,Hardcover,592,2012,1995,,2012/10/13,,,read,,,,1,0
189783,"The Elfstones of Shannara  (The Original Shannara Trilogy, #2)",Terry Brooks,"Brooks, Terry",Scott Brick,"=""0736693416""","=""9780736693417""",5,3.98,Books on Tape,Audio Cassette,23,2003,1982,2016/01/13,2016/01/13,,,read,,,,1,0
15575,"The Sword of Shannara (The Original Shannara Trilogy, #1)",Terry Brooks,"Brooks, Terry",,"=""1857231511""","=""9781857231519""",4,3.76,Orbit,Paperback,726,1999,1977,2015/12/26,2015/12/26,,,read,,,,1,0
19060946,Die Griechen: Kultur und Geschichte in archaischer und klassischer Zeit (marixwissen) (German Edition),Alexander Rubel,"Rubel, Alexander",,"=""3843802610""","=""9783843802611""",4,4.14,marixverlag,Kindle Edition,257,2012,2012,2015/12/20,2015/12/19,,,read,,,,1,0
27645670,Schachnovelle,Stefan Zweig,"Zweig, Stefan",,"=""1508629714""","=""9781508629719""",3,4.27,Createspace Independent Publishing Platform,Paperback,62,2015,1942,2015/12/01,2015/12/01,,,read,,,,1,0
372370,Im Spiegel der Literatur: Kurzprosa aus dem 20. Jahrhundert,Brigitte M. Turneaure,"Turneaure, Brigitte M.",,"=""0393961826""","=""9780393961829""",4,3.71,W. W. Norton & Company,Paperback,368,1992,1991,2015/11/23,2015/11/23,,,read,,,,1,0
17400360,Die Identitare Generation,Markus Willinger,"Willinger, Markus",,"=""384826434X""","=""9783848264346""",5,3.46,Books on Demand,Paperback,110,2013,2013,2015/11/20,2015/11/20,,,read,,,,1,0
5069265,"20,000 Leagues Under the Sea (Great Illustrated Classics)",Malvina G. Vogel,"Vogel, Malvina G.",Jules Verne,"=""1603400370""","=""9781603400374""",3,4.13,Waldman Publishing Corp.,Paperback,240,2008,1977,,2013/03/05,,,read,,,,1,0
332613,One Flew Over the Cuckoo’s Nest,Ken Kesey,"Kesey, Ken",,"=""""","=""""",4,4.20,Signet,Mass Market Paperback,325,1963,1962,2015/11/07,2015/11/07,,,read,,,,1,0
317766,Die Physiker (English and German Edition),Friedrich Dürrenmatt,"Dürrenmatt, Friedrich",Robert E. Helbling,"=""0195009088""","=""9780195009088""",2,3.90,Oxford University Press,Paperback,153,1965,1962,2015/11/03,2015/11/03,,,read,,,,1,0
293625,Child of God,Cormac McCarthy,"McCarthy, Cormac",,"=""0679728740""","=""9780679728740""",1,3.84,Knopf Doubleday Publishing Group,Paperback,197,1993,1973,2015/11/02,2015/11/02,,,read,,,,1,0
35090,Der Richter und sein Henker,Friedrich Dürrenmatt,"Dürrenmatt, Friedrich","John J. Neumaier, William Gillis","=""0395044995""","=""9780395044995""",4,3.70,Houghton Mifflin Company,Paperback,191,1972,1951,2015/10/31,2015/10/31,,,read,,,,1,0
6801628,"Captains Courageous (Great Illustrated Classics) by Kipling, Rudyard (2008) Paperback",Malvina G. Vogel,"Vogel, Malvina G.",Rudyard Kipling,"=""1603400486""","=""9781603400480""",3,3.84,Waldman Publishing Corp.,Paperback,240,2008,,,2013/03/05,,,read,,,,1,0
2287838,Erzählungen,Heinrich Böll,"Böll, Heinrich",,"=""088436108X""","=""9780884361084""",2,4.09,Easy Readers,Paperback,80,2010,2006,2015/10/27,2015/10/27,,,read,,,,1,0
642795,Der Besuch der alten Dame,Friedrich Dürrenmatt,"Dürrenmatt, Friedrich",P.K. Ackermann,"=""0395040892""","=""9780395040898""",5,3.68,Heinle,Paperback,240,1959,1956,2015/10/26,2015/10/26,,,read,,,,1,0
20811281,Roots of Strategy: Book 1 (Bk. 1),Thomas R. Phillips,"Phillips, Thomas R.",,"=""""","=""""",4,4.02,Stackpole Books,Paperback,448,1985,1941,2014/12/09,2014/12/09,,,read,,,,1,0
5940939,"The Forever War (The Forever War, #1)",Joe Haldeman,"Haldeman, Joe",,"=""0312536631""","=""9780312536633""",4,4.14,St. Martin's Griffin,Paperback,265,2009,1974,2014/04/03,2014/04/03,,,read,,,,1,0
5047872,Deutsche Literatur im Kontext 1750-2000: A German Literature Reader (German Edition),Waltraud Maierhofer,"Maierhofer, Waltraud",Astrid Klocke,"=""1585102636""","=""9781585102631""",4,3.80,Focus,Paperback,328,2008,2008,2015/09/10,2015/09/10,,,read,,,,1,0
50091,The Complete Robot (Robot #0.3),Isaac Asimov,"Asimov, Isaac",,"=""0586057242""","=""9780586057247""",3,4.33,Voyager/HarperCollins,Mass Market Paperback,688,1995,1982,2015/08/21,2015/08/21,,,read,,,,1,0
24817626,Go Set a Watchman,Harper Lee,"Lee, Harper",,"=""0062409859""","=""9780062409850""",2,3.31,HarperCollins,Hardcover,278,2015,2015,2015/07/15,2015/07/15,,,read,,,,1,0
942442,Von Mäusen und Menschen,John Steinbeck,"Steinbeck, John",,"=""3423107979""","=""9783423107976""",5,3.88,Dt. Taschenbuch-Verlag,Paperback,113,1987,1937,2015/07/12,2015/07/12,,,read,,,,1,0
199769,Complete Your Dissertation or Thesis in Two Semesters or Less,Evelyn Ogden Ogden,"Ogden, Evelyn Ogden",,"=""0742552896""","=""9780742552890""",4,3.43,Rowman & Littlefield Publishers,Paperback,138,2006,2006,2015/01/25,2014/06/05,,,read,,,,1,0
13646586,Das Schicksal ist ein mieser Verräter,John Green,"Green, John",Sophie Zeitz,"=""3446240098""","=""9783446240094""",2,4.14,Hanser Verlag,Hardcover,288,2012,2012,2015/07/03,2015/07/02,,,read,,,,1,0
76679,Forward the Foundation (Foundation: Prequel #2),Isaac Asimov,"Asimov, Isaac",,"=""0553565079""","=""9780553565072""",5,4.16,Bantam/Spectra,Paperback,464,1994,1993,2015/06/26,2015/06/26,,,read,,,,1,0
30013,Prelude to Foundation,Isaac Asimov,"Asimov, Isaac",,"=""""","=""""",4,4.16,Voyager,Paperback,464,1994,1988,2015/06/21,2015/06/21,,,read,,,,1,0
2509584,"1,000 Jahre deutsche Literatur, 2nd Edition (English and German Edition)",Gudrun Clay,"Clay, Gudrun",,"=""1585102873""","=""9781585102877""",4,4.06,Focus Publishing/R. Pullins Co.,Paperback,246,2008,2002,2015/06/16,2015/06/16,,,read,,,,1,0
743530,Novellen,Stefan Zweig,"Zweig, Stefan",,"=""0884360423""","=""9780884360421""",2,3.97,Emc Pub,Paperback,78,1976,,2014/12/29,2014/12/29,,,read,,,,1,0
115241,Die Deutschen (World Languages),Wulf Koepke,"Koepke, Wulf",,"=""0030210399""","=""9780030210396""",5,4.21,Cengage Learning,Paperback,624,1999,1993,2015/04/23,2015/04/23,,,read,,,,1,0
20105391,"The Shattering: Prelude to Cataclysm (World of Warcraft, #8)",Christie Golden,"Golden, Christie",,"=""""","=""""",4,3.96,Pocket Books,Kindle Edition,357,2010,2010,2011/01/01,2011/05/20,,,read,,,,1,0
112537,"Rendezvous with Rama (Rama, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""1857231589""","=""9781857231588""",3,4.12,,Paperback,243,2000,1973,2015/02/28,2015/02/28,,,read,,,,1,0
38169,"Alas, Babylon",Pat Frank,"Frank, Pat",David Brin,"=""0060741872""","=""9780060741877""",3,4.08,Harper Perennial Modern Classics,Paperback,323,2005,1959,2015/02/21,2015/02/21,,,read,,,,1,0
414999,Childhood’s End,Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",4,4.12,Del Rey Books,Mass Market Paperback,224,1987,1953,2015/02/19,2015/02/19,,,read,,,,1,0
24269881,So zärtlich war Suleyken,Siegfried Lenz,"Lenz, Siegfried",,"=""0821910558""","=""""",1,3.91,,,100,,1955,2015/01/02,2015/01/02,,,read,,,,1,0
6371704,Physics for Scientists and Engineers: A Strategic Approach with Modern Physics (2nd Edition),Randall D. Knight,"Knight, Randall D.",,"=""0805327363""","=""9780805327366""",3,3.69,Addison-Wesley,Hardcover,1464,2007,2003,,2012/10/13,,,read,,,,1,0
959895,Basic German Vocabulary,Heiko Bock,"Bock, Heiko",,"=""3468494009""","=""9783468494000""",5,4.50,Gardners Books,Paperback,420,1991,1991,2015/01/25,2015/01/25,,,read,,,,1,0
18947667,The Complete Idiot's Guide to Chess,Patrick Wolff,"Wolff, Patrick",,"=""""","=""""",4,3.95,Alpha,Kindle Edition,385,2001,1997,2014/11/26,2014/11/26,,,read,,,,1,0
58107,Bobby Fischer Teaches Chess,Bobby Fischer,"Fischer, Bobby","Stuart Margulies, Don Mosenfelder","=""0553263153""","=""9780553263152""",4,4.03,Bantam,Paperback,352,1982,1966,2014/12/22,2014/12/22,,,read,,,,1,0
3072130,Das Brandopfer (German Edition),Albrecht Goes,"Goes, Albrecht",,"=""3596215242""","=""9783596215249""",1,3.58,Fischer Taschenbuch Verlag GmbH,Paperback,73,1983,1955,2014/12/22,2014/12/22,,,read,,,,1,0
132907,Clausewitz: A Very Short Introduction,Michael Eliot Howard,"Howard, Michael Eliot",,"=""0192802577""","=""9780192802576""",4,3.89,Oxford University Press,Paperback,96,2002,1983,2014/12/22,2014/12/22,,,read,,,,1,0
18667960,"A Troublesome Inheritance: Genes, Race and Human History",Nicholas Wade,"Wade, Nicholas",,"=""1594204462""","=""9781594204463""",4,3.73,Penguin Press,Hardcover,288,2014,2014,2014/12/16,2014/12/16,,,read,,,,1,0
523597,"Der treffende Ausdruck: Texte, Themen, Ubungen (Second Edition) (English and German Edition)",Brigitte M. Turneaure,"Turneaure, Brigitte M.",,"=""0393968235""","=""9780393968231""",5,4.39,W. W. Norton & Company,Paperback,400,1995,1987,2014/12/12,2014/12/12,,,read,,,,1,0
2138610,"Instructions for His Generals (Dover Military History, Weapons, Armor)",Frederick the Great,"Great, Frederick the",,"=""0486444031""","=""9780486444031""",3,3.65,Dover Publications,Paperback,112,2012,1748,2014/12/09,2014/12/09,,,read,,,,1,0
615695,War and the Liberal Conscience,Michael Eliot Howard,"Howard, Michael Eliot",,"=""0813511976""","=""9780813511979""",4,3.91,Rutgers University Press,Paperback,143,1978,1978,2014/11/28,2014/11/28,,,read,,,,1,0
10664113,"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",4,4.34,Bantam,Kindle Edition,1125,2011,2011,2014/10/18,2014/10/18,,,read,,,,1,0
107534,"""A"" Is for Admission: The Insider's Guide to Getting into the Ivy League and Other Top Colleges",Michele A. Hernández,"Hernández, Michele A.",,"=""0446674060""","=""9780446674065""",3,3.79,Grand Central Publishing,Paperback,288,1999,1997,,2013/04/11,,,read,,,,1,0
4733686,"War In World History: Society, Technology, and War from Ancient Times to the Present, Volume 1",Stephen Morillo,"Morillo, Stephen","Jeremy Black, Paul Lococo","=""0070525846""","=""9780070525849""",2,3.27,McGraw-Hill Education,Paperback,336,2008,2008,2014/10/15,2014/10/15,,,read,,,,1,0
13497,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,"Martin, George R.R.",,"=""055358202X""","=""9780553582024""",3,4.16,Bantam Books,Mass Market Paperback,1060,2011,2005,2014/10/02,2014/10/02,,,read,,,,1,0
528762,Demian,Hermann Hesse,"Hesse, Hermann",,"=""0060931914""","=""9780060931919""",4,4.14,Harper Perennial Modern Classics,Paperback,166,1999,1919,2011/09/27,2011/09/27,,,read,,,,1,0
462501,The Saga of the Jómsvíkings,Anonymous,"Anonymous, Anonymous",Lee M. Hollander,"=""0292776233""","=""9780292776234""",3,4.05,University of Texas Press,Paperback,116,1989,1200,2014/09/25,2014/09/25,,,read,,,,1,0
11446960,Death in Venice,Thomas Mann,"Mann, Thomas",,"=""""","=""""",3,3.70,"W.W. Norton & Company, Inc.",Paperback,237,1994,1912,2011/06/01,2011/06/02,,,read,,,,1,0
3761596,"The Third Reich at War (The History of the Third Reich, #3)",Richard J. Evans,"Evans, Richard J.",,"=""1594202060""","=""9781594202063""",4,4.37,Penguin,Hardcover,926,2009,,2014/09/20,2014/09/20,,,read,,,,1,0
604125,Maurice's Strategikon: Handbook of Byzantine Military Strategy (The Middle Ages Series),Maurice,"Maurice, Maurice",George T. Dennis,"=""0812217721""","=""9780812217728""",3,4.35,University of Pennsylvania Press,Paperback,208,2001,1984,2014/09/17,2014/09/17,,,read,,,,1,0
11384418,Fünf Schritte Vorwärts (Books 1-5),Meno Spann,"Spann, Meno",Werner F. Leopold,"=""""","=""""",5,5.00,D. C. Heath and Company,Hardcover,254,1956,1956,2014/09/10,2014/09/10,,,read,,,,1,0
11857685,Ollie Aus Ossiland (German Edition),Alan Posener,"Posener, Alan",,"=""0821914634""","=""9780821914632""",4,2.84,Emc Pub,Paperback,72,1997,1997,2014/09/03,2014/09/03,,,read,,,,1,0
2140596,Das Feuerschiff,Lenz,"Lenz, Lenz",,"=""0884362760""","=""9780884362760""",5,3.40,Emc Pub,Paperback,0,1979,1960,2014/09/02,2014/09/02,,,read,,,,1,0
62291,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,"Martin, George R.R.",,"=""055357342X""","=""9780553573428""",5,4.54,Bantam,Mass Market Paperback,1177,2003,2000,2014/08/30,2014/08/30,,,read,,,,1,0
6034213,Deutsche Wiederholungsgrammatik: A Morpho-Syntactic Review of German,Frank E. Donahue,"Donahue, Frank E.",,"=""0300124686""","=""9780300124682""",5,4.38,Yale University Press,Paperback,474,2008,2008,2014/08/29,2014/08/29,,,read,,,,1,0
536788,"The Third Reich in Power (The History of the Third Reich, #2)",Richard J. Evans,"Evans, Richard J.",,"=""1594200742""","=""9781594200748""",4,4.34,The Penguin Press,Hardcover,941,2005,2005,2014/08/24,2014/08/24,,,read,,,,1,0
77767,"Little House on the Prairie (Little House, #3)",Laura Ingalls Wilder,"Wilder, Laura Ingalls",Garth Williams,"=""""","=""""",2,4.21,HarperTrophy,Paperback,335,1994,1935,,2014/08/23,,,read,,,,1,0
17331349,Think Like a Freak,Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,"=""0062218360""","=""9780062218360""",3,3.86,William Morrow,ebook,304,2014,2014,2014/08/16,2014/08/16,,,read,,,,1,0
8647,"Shadow of the Giant (The Shadow Series, #4)",Orson Scott Card,"Card, Orson Scott",,"=""1841492051""","=""9781841492056""",5,4.01,,Hardcover,388,2005,2005,2014/08/14,2014/08/14,,,read,,,,1,0
8030756,Die Weiße Rose,Inge Scholl,"Scholl, Inge",Inge Aicher-Scholl,"=""0821912151""","=""9780821912157""",2,3.90,Emc Pub,Paperback,0,1997,1952,2014/08/12,2014/08/12,,,read,,,,1,0
815145,Pickett's Charge in History and Memory,Carol Reardon,"Reardon, Carol",,"=""0807854611""","=""9780807854617""",3,3.99,The University of North Carolina Press,Paperback,296,2003,1997,2014/08/11,2014/08/11,,,read,,,,1,0
80447,The Portable Nietzsche,Friedrich Nietzsche,"Nietzsche, Friedrich",Walter Kaufmann,"=""0140150625""","=""9780140150629""",5,4.21,Penguin Books,Unknown Binding,692,1977,1954,2014/08/07,2014/08/07,,,read,,,,1,0
3386327,Erzählungen,Hans Fallada,"Fallada, Hans",Gisela Betke Nielsen,"=""0884369013""","=""9780884369011""",4,3.94,Emc Pub,Paperback,96,1976,1976,2014/08/03,2014/08/03,,,read,,,,1,0
7853382,A Century of American Historiography,James M. Banner Jr.,"Jr., James M. Banner",,"=""0312539487""","=""9780312539481""",2,3.40,Bedford/St. Martin's,Paperback,190,2009,2009,2014/07/30,2014/07/30,,,read,,,,1,0
6748891,Historians on History,John Tosh,"Tosh, John",,"=""1405801689""","=""9781405801683""",3,3.47,Pearson / Longman,Paperback,392,2008,2000,2014/07/29,2014/07/29,,,read,,,,1,0
2839,Bridge to Terabithia,Katherine Paterson,"Paterson, Katherine",,"=""0439366771""","=""9780439366779""",3,4.05,Trumpet Club Special Edition,Paperback,128,1996,1977,,2014/07/28,,,read,,,,1,0
191139,"Oh, the Places You’ll Go!",Dr. Seuss,"Seuss, Dr.",,"=""0679805273""","=""9780679805274""",2,4.36,Random House Books for Young Readers,Hardcover,44,1990,1990,,2014/07/28,,,read,,,,1,0
233093,"The Cat in the Hat (The Cat in the Hat, #1)",Dr. Seuss,"Seuss, Dr.",,"=""039480001X""","=""9780394800011""",2,4.19,Random House Books for Young Readers,Hardcover,61,1985,1957,,2014/07/28,,,read,,,,1,0
1617,"Night  (The Night Trilogy, #1)",Elie Wiesel,"Wiesel, Elie","Marion Wiesel, François Mauriac","=""""","=""""",1,4.37,Hill & Wang,Paperback,120,2006,1956,,2014/07/28,,,read,,,,1,0
24213,Alice’s Adventures in Wonderland / Through the Looking-Glass,Lewis Carroll,"Carroll, Lewis","Martin Gardner, John Tenniel","=""""","=""""",3,4.06,Penguin Group (USA),Paperback,239,2000,1871,,2014/07/28,,,read,,,,1,0
24178,Charlotte’s Web,E.B. White,"White, E.B.","Garth Williams, Rosemary Wells","=""0064410935""","=""9780064410939""",2,4.20,HarperCollinsPublishers,Paperback,184,2001,1952,,2014/07/28,,,read,,,,1,0
23772,Green Eggs and Ham,Dr. Seuss,"Seuss, Dr.",,"=""0394800168""","=""9780394800165""",2,4.31,Random House Books for Young Readers,Hardcover,64,1988,1960,,2014/07/28,,,read,,,,1,0
189031,The New American History (Critical Perspectives On The Past),Eric Foner,"Foner, Eric",American Historical Association,"=""1566395526""","=""9781566395526""",2,3.90,Temple University Press,Paperback,397,1997,1990,2014/07/27,2014/07/27,,,read,,,,1,0
319473,"The Coming of the Third Reich (The History of the Third Reich, #1)",Richard J. Evans,"Evans, Richard J.",,"=""0143034693""","=""9780143034698""",3,4.28,Penguin Books,Paperback,622,2005,2003,2014/07/26,2014/07/26,,,read,,,,1,0
14803676,What is Military History?,Stephen Morillo,"Morillo, Stephen",,"=""0745659799""","=""9780745659794""",4,3.90,Polity,Paperback,180,2012,2006,2014/07/15,2014/07/15,,,read,,,,1,0
231804,The Outsiders,S.E. Hinton,"Hinton, S.E.",,"=""""","=""""",3,4.13,Puffin Books (US/CAN),Mass Market Paperback,208,1997,1967,,2014/07/07,,,read,,,,1,0
1895486,German for Reading : A Programmed Approach for Graduate and Undergraduate Reading Courses,Karl C. Sandberg,"Sandberg, Karl C.",John R. Wendel,"=""0133540197""","=""9780133540192""",4,4.46,Prentice Hall,Paperback,508,1973,1973,2014/07/02,2014/07/02,,,read,,,,1,0
3264689,The Foreign Policy of the Third Reich,Klaus Hildebrand,"Hildebrand, Klaus",,"=""0520025288""","=""9780520025288""",3,3.57,University of California Press,Paperback,209,1973,1973,2014/06/27,2014/06/05,,,read,,,,1,0
